#symbol	book_count	per_book(book|kind|header|library)
NDIS_TAPI_SET_APP_SPECIFIC	3	mslearn-windows-ce-5.0|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-ce-net-4x|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TAPI_SET_CALL_PARAMS	3	mslearn-windows-ce-5.0|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-ce-net-4x|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TAPI_SET_DEFAULT_MEDIA_DETECTION	3	mslearn-windows-ce-5.0|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-ce-net-4x|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TAPI_SET_DEV_CONFIG	3	mslearn-windows-ce-5.0|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-ce-net-4x|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TAPI_SET_MEDIA_MODE	3	mslearn-windows-ce-5.0|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-ce-net-4x|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TAPI_SET_STATUS_MESSAGES	3	mslearn-windows-ce-5.0|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-ce-net-4x|struct|Ntddndis.h and Ndistapi.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TASK_OFFLOAD	2	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TASK_OFFLOAD_HEADER	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TASK_TCP_IP_CHECKSUM	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TASK_TCP_LARGE_SEND	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_TCP_IP_CHECKSUM_PACKET_INFO	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WAN_COMPRESS_INFO	3	mslearn-windows-ce-5.0|variable|Ndis.h|	mslearn-windows-ce-net-4x|variable|Ndis.h|	mslearn-windows-embedded-ce-6.0|variable||
NDIS_WAN_GET_COMP_INFO	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WAN_GET_LINK_INFO	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WAN_GET_STATS_INFO	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WAN_INFO	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WAN_LINE_DOWN	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WAN_LINE_UP	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WAN_MEDIUM_SUBTYPE	3	mslearn-windows-ce-5.0|enum|Ntddndis.h|	mslearn-windows-ce-net-4x|enum|Ntddndis.h|	mslearn-windows-embedded-ce-6.0|enum||
NDIS_WAN_PACKET	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WAN_SET_COMP_INFO	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WAN_SET_LINK_INFO	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WLAN_BSSID	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NDIS_WORK_ITEM	3	mslearn-windows-ce-5.0|struct|Ndis.h|	mslearn-windows-ce-net-4x|struct|Ndis.h|	mslearn-windows-embedded-ce-6.0|struct||
NdisAcquireReadWriteLock	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAcquireSpinLock	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAdjustBufferLength	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAllocateBuffer	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAllocateBufferPool	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAllocateFromNPagedLookasideList	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAllocateMemory	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAllocateMemoryWithTag	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAllocatePacket	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAllocatePacketPool	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAllocatePacketPoolEx	2	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAllocateSpinLock	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisAnsiStringToUnicodeString	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisBindProtocolsToAdapter	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisBufferLength	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisBufferVirtualAddress	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisBufferVirtualAddressSafe	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCancelSendPackets	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCancelTimer	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisChainBufferAtBack	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisChainBufferAtFront	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCloseAdapter	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCloseConfiguration	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCloseFile	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCompleteBindAdapter	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCompletePnPEvent	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCompleteUnbindAdapter	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCopyBuffer	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCopyFromPacketToPacket	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCopyLookaheadData	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisCreateLookaheadBufferFromSharedMemory	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDeleteNPagedLookasideList	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDeregisterAdapter	4	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDeregisterProtocol	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDestroyLookaheadBufferFromSharedMemory	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDprAcquireSpinLock	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|unknown|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDprAllocatePacket	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDprAllocatePacketNonInterlocked	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDprFreePacket	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDprFreePacketNonInterlocked	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisDprReleaseSpinLock	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|unknown|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisEqualAnsiString	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisEqualMemory	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisEqualString	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisEqualUnicodeString	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFillMemory	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFlushBuffer	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreeBuffer	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreeBufferPool	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreeEvent	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreeMemory	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreePacket	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreePacketPool	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreeReadWriteLock	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreeSpinLock	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreeString	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisFreeToNPagedLookasideList	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGeneratePartialCancelId	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetAdapterBindings	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetAdapterNames	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetCacheFillSize	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetCurrentSystemTime	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetDriverHandle	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetFirstBufferFromPacket	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetFirstBufferFromPacketSafe	3	mslearn-windows-ce-5.0|macro|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|macro|Ndis.h|	mslearn-windows-embedded-ce-6.0|macro||ndis.lib
NdisGetNextBuffer	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetPacketCancelId	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetPacketFlags	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetPhysicalAddressHigh	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetPhysicalAddressLow	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetPoolFromPacket	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetProtocolNames	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetReceivedPacket	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetSystemUpTime	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisGetVersion	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMAssociateMiniport	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMCancelInitializeDeviceInstance	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMCopySendCompletePerPacketInfo	3	mslearn-windows-ce-5.0|macro|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|macro|Ndis.h|	mslearn-windows-embedded-ce-6.0|macro||ndis.lib
NdisIMCopySendPerPacketInfo	3	mslearn-windows-ce-5.0|macro|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|macro|Ndis.h|	mslearn-windows-embedded-ce-6.0|macro||ndis.lib
NdisIMDeInitializeDeviceInstance	4	chm-windows-ce-3.0|function|Ndis.h|Ndislib.lib	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMDeregisterLayeredMiniport	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMGetBindingContext	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMGetCurrentPacketStack	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMGetDeviceContext	4	chm-windows-ce-3.0|function|Ndis.h|Ndislib.lib	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMInitializeDeviceInstance	4	chm-windows-ce-3.0|function|Ndis.h|Ndislib.lib	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMInitializeDeviceInstanceEx	4	chm-windows-ce-3.0|function|Ndis.h|Ndislib.lib	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMNotifyPnPEvent	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMQueueMiniportCallback	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMRegisterLayeredMiniport	4	chm-windows-ce-3.0|struct|Ndis.h|Ndislib.lib	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisIMRevertBack	2	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib
NdisIMSwitchToMiniport	3	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInitAnsiString	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInitializeEvent	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInitializeListHead	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInitializeNPagedLookasideList	2	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInitializeReadWriteLock	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInitializeString	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInitializeTimer	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInitializeWorkItem	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInitUnicodeString	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInterlockedAddUlong	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInterlockedDecrement	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInterlockedIncrement	3	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInterlockedInsertHeadList	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
NdisInterlockedInsertTailList	4	chm-windows-ce-3.0|function|Ndis.h|	mslearn-windows-ce-5.0|function|Ndis.h|Ndis.lib	mslearn-windows-ce-net-4x|function|Ndis.h|	mslearn-windows-embedded-ce-6.0|function||ndis.lib
